0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.084038466,0.10161935,0.07444267,-0.090273686,0.039155878,-0.014490113,0.0092435805,-0.038673915,0.1030739,0.02463214,-0.0078108464,-0.04463282,0.110883236,0.020823047,-0.036941327
0.1012828,0.09053277,0.05501196,-0.049405318,0.035157837,0.065046914,-0.05277278,-0.036666036,0.14360486,-0.010305915,0.014579077,-0.019697402,0.10108371,-0.06760428,-0.0402139
0.11265812,0.061746914,0.020503353,-0.0113754645,0.020540271,0.13284972,-0.052407466,-0.031814378,0.10303204,-0.04523804,0.076233715,-0.0028339794,0.029433642,-0.09185493,-0.051368847
0.11662859,0.021420179,-0.021617757,0.0039705164,-0.0007260012,0.1593225,3.1185103e-11,-0.029396972,-8.226454e-12,-0.059830863,0.10882488,0.00026179076,-0.011036315,-8.0584844e-13,-0.057794545
0.11265812,-0.021069413,-0.061556064,-0.0113754645,-0.021750132,0.13265702,0.052407466,-0.031814378,-0.10303204,-0.04523804,0.076233715,0.0014351954,0.02953491,0.09185493,-0.051368847
0.1012828,-0.05584086,-0.09002387,-0.049405318,-0.035749175,0.064723805,0.05277278,-0.036666036,-0.14360486,-0.010305915,0.014579077,0.014882361,0.10190397,0.06760428,-0.0402139
0.084038466,-0.07537254,-0.10093158,-0.090273686,-0.0390222,-0.014846355,-0.0092435805,-0.038673915,-0.1030739,0.02463214,-0.0078108464,0.03932509,0.11287479,-0.020823047,-0.036941327
0.06325338,-0.07665632,-0.09312845,-0.11265397,-0.032394916,-0.07333915,-0.09372144,-0.033924434,-0.017352331,0.04168857,0.033877373,0.057587802,0.030337093,-0.029450359,-0.040458195
0.041733854,-0.062001728,-0.07067522,-0.10486733,-0.020446718,-0.09083905,-0.14187983,-0.023056831,0.052734084,0.036677316,0.09344315,0.054293834,-0.078453586,0.068116,-0.037753347
0.022385366,-0.03825256,-0.041569278,-0.070977114,-0.008969592,-0.06918969,-0.12249565,-0.010861955,0.067593664,0.019634835,0.104873255,0.03224996,-0.11814179,0.14188239,-0.023062939
0.0078202635,-0.014653725,-0.015306292,-0.028668469,-0.0020054698,-0.029549846,-0.056471385,-0.0026067225,0.03550553,0.005032503,0.05550039,0.00944972,-0.06754534,0.09386278,-0.0065714195
0.011393878,0.022487262,0.019269716,-0.03808376,0.008018402,-0.038277455,0.06918956,-0.009290954,-0.04173655,0.01732609,0.061717574,-0.024450785,-0.07480584,-0.09080488,-0.020880017
0.028644308,0.053609956,0.042086493,-0.07894142,0.026536176,-0.07404404,0.118884236,-0.029437354,-0.061319117,0.05029845,0.084030055,-0.06998175,-0.09443918,-0.07973352,-0.05242948
0.049432162,0.084320955,0.05918527,-0.10128845,0.05065845,-0.08167658,0.106535956,-0.052771796,-0.029882133,0.07602227,0.042280473,-0.102427244,-0.027024891,0.019673003,-0.06757599
0.070950754,0.10514421,0.062760524,-0.093463376,0.06993642,-0.0487774,0.0377156,-0.068185806,0.040260017,0.06755775,-0.017262582,-0.09341056,0.06530674,0.06663647,-0.061027307
0.09029473,0.10904179,0.04891371,-0.05954959,0.07353401,0.016182387,-0.038096998,-0.06970607,0.10155943,0.01727805,-0.028611066,-0.05077662,0.09349043,-0.0026441037,-0.05639702
0.104852356,0.093548864,0.018917097,-0.017244538,0.055987354,0.08710918,-0.066648655,-0.061026726,0.106562376,-0.052772757,0.020811873,-0.010187891,0.038441624,-0.08248248,-0.071429744
0.11265812,0.061556064,-0.021069413,0.0113754645,0.020540271,0.13284972,-0.031814378,-0.052407466,0.04523804,-0.10303204,0.076233715,0.0028339794,-0.029433642,-0.051368847,-0.09185493
0.11265812,0.020503353,-0.061746914,0.0113754645,-0.021750132,0.13265702,0.031814378,-0.052407466,-0.04523804,-0.10303204,0.076233715,-0.0014351954,-0.02953491,0.051368847,-0.09185493
0.104852356,-0.01977521,-0.093371235,-0.017244538,-0.05677889,0.08659533,0.066648655,-0.061026726,-0.106562376,-0.052772757,0.020811873,0.008353722,0.038881447,0.08248248,-0.071429744
0.09029473,-0.049912807,-0.1085881,-0.05954959,-0.073678434,0.015511569,0.038096998,-0.06970607,-0.10155943,0.01727805,-0.028611066,0.04628666,0.09579285,0.0026441037,-0.05639702
0.070950754,-0.06372325,-0.10456355,-0.093463376,-0.06948899,-0.049412735,-0.0377156,-0.068185806,-0.040260017,0.06755775,-0.017262582,0.09020898,0.06966235,-0.06663647,-0.061027307
0.049432162,-0.05995696,-0.08377399,-0.10128845,-0.049911994,-0.08213486,-0.106535956,-0.052771796,0.029882133,0.07602227,0.042280473,0.103593424,-0.022137906,-0.019673003,-0.06757599
0.028644308,-0.04257693,-0.05322128,-0.07894142,-0.02586028,-0.074282795,-0.118884236,-0.029437354,0.061319117,0.05029845,0.084030055,0.07438087,-0.09101478,0.07973352,-0.05242948
0.011393878,-0.019475369,-0.02230939,-0.03808376,-0.007669231,-0.038348943,-0.06918956,-0.009290954,0.04173655,0.01732609,0.061717574,0.027970204,-0.07356237,0.09080488,-0.020880017
0.0145796025,0.028759807,0.021414747,-0.042357113,0.017514596,-0.041659154,0.06764037,-0.019646404,-0.04059296,0.034983575,0.049451414,-0.048862793,-0.062535524,-0.05277812,-0.03670978
0.033928093,0.06345647,0.040596575,-0.076247334,0.048906095,-0.070067346,0.091865994,-0.05139372,-0.050269086,0.08193767,0.038021304,-0.10797091,-0.0527099,0.009329863,-0.06913001
0.055447616,0.094502196,0.04899038,-0.08403397,0.08249611,-0.06570787,0.052386787,-0.079782896,-0.017266518,0.1015255,-0.021544471,-0.12498309,0.015729219,0.091869794,-0.067460306
0.0762327,0.11285128,0.041200694,-0.061653685,0.10170611,-0.025602197,-0.02087681,-0.09073532,0.035500214,0.06483014,-0.06323269,-0.083706975,0.0641445,0.069672234,-0.049125917
0.09347703,0.11272914,0.016730156,-0.020785315,0.09359069,0.034377694,-0.07142887,-0.082461774,0.067602895,-0.019648857,-0.040842764,-0.02171603,0.03643991,-0.031295735,-0.052986443
0.104852356,0.093371235,-0.01977521,0.017244538,0.055987354,0.08710918,-0.061026726,-0.066648655,0.052772757,-0.106562376,0.020811873,0.010187891,-0.038441624,-0.071429744,-0.08248248
0.10882282,0.05927925,-0.05982604,0.03259052,-0.00049126265,0.10780862,6.263968e-11,-0.05899886,-1.9713592e-11,-0.14322242,0.05340304,0.0018586804,-0.07835641,-5.195705e-13,-0.10033074
0.104852356,0.018917097,-0.093548864,0.017244538,-0.05677889,0.08659533,0.061026726,-0.066648655,-0.052772757,-0.106562376,0.020811873,-0.008353722,-0.038881447,0.071429744,-0.08248248
0.09347703,-0.017764462,-0.112570785,-0.020785315,-0.09390011,0.033523336,0.07142887,-0.08246177,-0.067602895,-0.019648857,-0.040842764,0.019963806,0.03742859,0.031295735,-0.052986443
0.0762327,-0.04223509,-0.11246824,-0.061653685,-0.10146856,-0.026528025,0.02087681,-0.09073532,-0.035500214,0.06483014,-0.06323269,0.08057141,0.06804132,-0.069672234,-0.049125917
0.055447616,-0.049855977,-0.09404841,-0.08403397,-0.08189386,-0.066456966,-0.052386787,-0.079782896,0.017266518,0.1015255,-0.021544471,0.124096714,0.021637604,-0.091869794,-0.067460306
0.033928093,-0.041177485,-0.06308106,-0.076247334,-0.048265513,-0.07051014,-0.091865994,-0.05139372,0.050269086,0.08193767,0.038021304,0.11034872,-0.047531173,-0.009329863,-0.06913001
0.0145796025,-0.021677902,-0.028561978,-0.042357113,-0.017134212,-0.041817043,-0.06764037,-0.019646404,0.04059296,0.034983575,0.049451414,0.05177296,-0.06014836,0.05277812,-0.03670978
0.017268984,0.034043275,0.020655151,-0.040911566,0.029639937,-0.040367685,0.05301192,-0.03129596,-0.036699302,0.052818228,0.022375414,-0.068860315,-0.039740246,0.0028412754,-0.043332107
0.03805684,0.07112374,0.033596125,-0.0632586,0.072478354,-0.060811777,0.049116172,-0.06973926,-0.045231715,0.10306343,-0.019374166,-0.11969229,-0.01501212,0.08687581,-0.056404
0.05957543,0.10144333,0.032137282,-0.055433523,0.10939659,-0.049650423,-0.006582591,-0.093769126,-0.024613958,0.10302157,-0.07891722,-0.10230554,0.029315213,0.11883857,-0.029426828
0.07891941,0.11669713,0.014025876,-0.021519734,0.12003575,-0.011624347,-0.067472294,-0.091855854,0.0050611547,0.03542477,-0.090265706,-0.03335119,0.026331488,0.038634185,-0.009303981
0.09347703,0.112570785,-0.017764462,0.020785315,0.09359069,0.034377694,-0.08246177,-0.07142887,0.019648857,-0.067602895,-0.040842764,0.02171603,-0.03643991,-0.052986443,-0.031295735
0.1012828,0.09002387,-0.05584086,0.049405318,0.035157837,0.065046914,-0.036666036,-0.05277278,0.010305915,-0.14360486,0.014579077,0.019697402,-0.10108371,-0.0402139,-0.06760428
0.1012828,0.05501196,-0.09053277,0.049405318,-0.035749175,0.064723805,0.036666036,-0.05277278,-0.010305915,-0.14360486,0.014579077,-0.014882361,-0.10190397,0.0402139,-0.06760428
0.09347703,0.016730156,-0.11272914,0.020785315,-0.09390011,0.033523336,0.082461774,-0.07142887,-0.019648857,-0.067602895,-0.040842764,-0.019963806,-0.03742859,0.052986443,-0.031295735
0.07891941,-0.01509673,-0.11656343,-0.021519734,-0.119924836,-0.0127178,0.067472294,-0.091855854,-0.0050611547,0.03542477,-0.090265706,0.03206517,0.027883219,-0.038634185,-0.009303981
0.05957543,-0.03306732,-0.101143986,-0.055433523,-0.108939566,-0.050645337,0.006582591,-0.093769126,0.024613958,0.10302157,-0.07891722,0.10080049,0.034133058,-0.11883857,-0.029426826
0.03805684,-0.034247726,-0.070812285,-0.0632586,-0.07192114,-0.06146978,-0.049116172,-0.06973926,0.045231715,0.10306343,-0.019374166,0.12026947,-0.0093200235,-0.08687581,-0.056404
0.017268984,-0.020966846,-0.033852197,-0.040911566,-0.029270818,-0.04063613,-0.05301192,-0.03129596,0.036699302,0.052818228,0.022375414,0.070667155,-0.036430538,-0.0028412754,-0.043332107
0.019370466,0.038158137,0.017091034,-0.033942282,0.042215634,-0.036229182,0.029440217,-0.04050582,-0.03548769,0.06492332,-0.011401635,-0.073288165,-0.017561106,0.052476123,-0.03184358
0.04088999,0.076353975,0.022026751,-0.04172892,0.09212212,-0.05096038,0.0014307641,-0.07697295,-0.05275972,0.106575295,-0.070967406,-0.093905605,0.0043542073,0.12247386,-0.010855865
0.061675075,0.10491584,0.010898168,-0.019348634,0.12477537,-0.039771512,-0.056410976,-0.08684275,-0.050247163,0.08188669,-0.112655625,-0.03942581,0.01377686,0.09373285,0.03390388
0.07891941,0.11656343,-0.01509673,0.021519734,0.12003575,-0.011624347,-0.091855854,-0.067472294,-0.03542477,-0.0050611547,-0.090265706,0.03335119,-0.026331488,-0.009303981,0.038634185
0.09029473,0.1085881,-0.049912807,0.05954959,0.07353401,0.016182387,-0.06970607,-0.038096998,-0.01727805,-0.10155943,-0.028611066,0.05077662,-0.09349043,-0.05639702,-0.0026441037
0.0942652,0.08363746,-0.084408924,0.07489557,-0.00012482268,0.0273926,2.5968346e-11,-0.024416877,-1.9700637e-11,-0.14324673,0.003980101,0.0030279253,-0.12764826,3.5547953e-13,-0.029434461
0.09029473,0.04891371,-0.10904179,0.05954959,-0.073678434,0.015511569,0.06970607,-0.038096998,0.01727805,-0.10155943,-0.028611066,-0.04628666,-0.09579285,0.05639702,-0.0026441037
0.07891941,0.014025876,-0.11669713,0.021519734,-0.119924836,-0.0127178,0.091855854,-0.067472294,0.03542477,-0.0050611547,-0.090265706,-0.03206517,-0.027883219,0.009303981,0.038634185
0.061675075,-0.011860985,-0.104811355,-0.019348634,-0.12440774,-0.04090699,0.056410976,-0.08684275,0.050247163,0.08188669,-0.112655625,0.038728233,0.01563074,-0.09373285,0.03390388
0.04088999,-0.02272686,-0.07614852,-0.04172892,-0.091653876,-0.05179781,-0.001430764,-0.07697295,0.05275972,0.106575295,-0.070967406,0.09359353,0.008801846,-0.12247386,-0.010855865
0.019370466,-0.017440658,-0.03799961,-0.033942282,-0.04188371,-0.036612406,-0.029440217,-0.04050582,0.03548769,0.06492332,-0.011401635,0.0740384,-0.014066395,-0.052476123,-0.03184358
0.020812506,0.040965952,0.011201694,-0.022390233,0.052610498,-0.03160777,0.002803561,-0.043336768,-0.040247336,0.06763881,-0.04176409,-0.05636654,-0.0039344756,0.07702047,-0.0014436424
0.042331096,0.07897446,0.0074480562,-0.014565152,0.1032779,-0.044774923,-0.040235754,-0.06760195,-0.07161727,0.09333327,-0.101307146,-0.035574973,0.004188097,0.10656928,0.052767243
0.061675075,0.104811355,-0.011860985,0.019348634,0.12477537,-0.039771512,-0.08684275,-0.056410976,-0.08188669,0.050247163,-0.112655625,0.03942581,-0.01377686,0.03390388,0.09373285
0.0762327,0.11246824,-0.04223509,0.061653685,0.10170611,-0.025602197,-0.09073532,-0.02087681,-0.06483014,-0.035500214,-0.06323269,0.083706975,-0.0641445,-0.049125917,0.069672234
0.084038466,0.10093158,-0.07537254,0.090273686,0.039155878,-0.014490113,-0.038673915,0.0092435805,-0.02463214,-0.1030739,-0.0078108464,0.04463282,-0.110883236,-0.036941327,0.020823047
0.084038466,0.07444267,-0.10161935,0.090273686,-0.0390222,-0.014846355,0.038673915,0.0092435805,0.02463214,-0.1030739,-0.0078108464,-0.03932509,-0.11287479,0.036941327,0.020823047
0.0762327,0.041200694,-0.11285128,0.061653685,-0.10146856,-0.026528025,0.09073532,-0.02087681,0.06483014,-0.035500214,-0.06323269,-0.08057141,-0.06804132,0.049125917,0.069672234
0.061675075,0.010898168,-0.10491584,0.019348634,-0.12440774,-0.04090699,0.08684275,-0.056410976,0.08188669,0.050247163,-0.112655625,-0.038728233,-0.01563074,-0.03390388,0.09373285
0.042331096,-0.00817284,-0.07890275,-0.014565152,-0.102865554,-0.045714278,0.040235754,-0.06760195,0.07161727,0.09333327,-0.101307146,0.035336383,0.0058701746,-0.10656928,0.052767243
0.020812506,-0.011577347,-0.04086138,-0.022390233,-0.05232026,-0.032085918,-0.0028035608,-0.043336768,0.040247336,0.06763881,-0.04176409,0.056489695,-0.0012574301,-0.07702047,-0.0014436424
0.021546012,0.04237386,0.0037809764,-0.007815135,0.058490295,-0.028659262,-0.02087845,-0.036983367,-0.050317626,0.0613708,-0.059618928,-0.021175582,5.8413007e-05,0.06977474,0.038112417
0.042331096,0.07890275,-0.00817284,0.014565152,0.1032779,-0.044774923,-0.06760195,-0.040235754,-0.09333327,0.07161727,-0.101307146,0.035574973,-0.004188097,0.052767243,0.10656928
0.05957543,0.101143986,-0.03306732,0.055433523,0.10939659,-0.049650423,-0.093769126,-0.006582591,-0.10302157,0.024613958,-0.07891722,0.10230554,-0.029315213,-0.029426828,0.11883857
0.070950754,0.10456355,-0.06372325,0.093463376,0.06993642,-0.0487774,-0.068185806,0.0377156,-0.06755775,-0.040260017,-0.017262582,0.09341056,-0.06530674,-0.061027307,0.06663647
0.07492122,0.0898737,-0.09070269,0.10880935,0.00021838571,-0.0479252,-6.1268365e-11,0.05775627,-9.605551e-12,-0.0699317,0.015328585,0.00199854,-0.08425246,7.977733e-13,0.031631712
0.070950754,0.062760524,-0.10514421,0.093463376,-0.06948899,-0.049412735,0.068185806,0.0377156,0.06755775,-0.040260017,-0.017262582,-0.09020898,-0.06966235,0.061027307,0.06663647
0.05957543,0.032137282,-0.10144333,0.055433523,-0.108939566,-0.050645337,0.093769126,-0.006582591,0.10302157,0.024613958,-0.07891722,-0.10080049,-0.034133058,0.029426828,0.11883857
0.042331096,0.0074480562,-0.07897446,0.014565152,-0.102865554,-0.045714278,0.06760195,-0.040235754,0.09333327,0.07161727,-0.101307146,-0.035336383,-0.0058701746,-0.052767243,0.10656928
0.021546012,-0.004169869,-0.042337358,-0.007815135,-0.058226682,-0.029191118,0.02087845,-0.036983367,0.050317626,0.0613708,-0.059618928,0.021148995,0.0010623878,-0.06977474,0.038112417
0.021546012,0.042337358,-0.004169869,0.007815135,0.058490295,-0.028659262,-0.036983367,-0.02087845,-0.0613708,0.050317626,-0.059618928,0.021175582,-5.8413007e-05,0.038112417,0.06977474
0.04088999,0.07614852,-0.02272686,0.04172892,0.09212212,-0.05096038,-0.07697295,0.001430764,-0.106575295,0.05275972,-0.070967406,0.093905605,-0.0043542073,-0.010855865,0.12247386
0.055447616,0.09404841,-0.049855977,0.08403397,0.08249611,-0.06570787,-0.079782896,0.052386787,-0.1015255,0.017266518,-0.021544471,0.12498309,-0.015729219,-0.067460306,0.091869794
0.06325338,0.09312845,-0.07665632,0.11265397,0.033061944,-0.07304087,-0.033924434,0.09372144,-0.04168857,-0.017352331,0.033877373,0.058961466,-0.027572446,-0.040458195,0.029450359
0.06325338,0.07579804,-0.093828335,0.11265397,-0.032394916,-0.07333915,0.033924434,0.09372144,0.04168857,-0.017352331,0.033877373,-0.057587802,-0.030337093,0.040458195,0.029450359
0.055447616,0.04899038,-0.094502196,0.08403397,-0.08189386,-0.066456966,0.079782896,0.052386787,0.1015255,0.017266518,-0.021544471,-0.124096714,-0.021637604,0.067460306,0.091869794
0.04088999,0.022026751,-0.076353975,0.04172892,-0.091653876,-0.05179781,0.07697295,0.0014307641,0.106575295,0.05275972,-0.070967406,-0.09359353,-0.008801846,0.010855865,0.12247386
0.021546012,0.0037809764,-0.04237386,0.007815135,-0.058226682,-0.029191118,0.036983367,-0.02087845,0.0613708,0.050317626,-0.059618928,-0.021148995,-0.0010623878,-0.038112417,0.06977474
0.020812506,0.04086138,-0.011577347,0.022390233,0.052610498,-0.03160777,-0.043336768,0.0028035608,-0.06763881,0.040247336,-0.04176409,0.05636654,0.0039344756,-0.0014436424,0.07702047
0.03805684,0.070812285,-0.034247726,0.0632586,0.072478354,-0.060811777,-0.06973926,0.049116172,-0.10306343,0.045231715,-0.019374166,0.11969229,0.01501212,-0.056404,0.08687581
0.049432162,0.08377399,-0.05995696,0.10128845,0.05065845,-0.08167658,-0.052771796,0.106535956,-0.07602227,0.029882133,0.042280473,0.102427244,0.027024891,-0.06757599,0.019673003
0.05340263,0.07855825,-0.079282865,0.116634436,0.00040748416,-0.089423254,-1.4026039e-10,0.13215606,2.9311792e-12,0.020546237,0.07487164,-0.0007200662,0.030355837,2.618565e-13,-0.024328182
0.049432162,0.05918527,-0.084320955,0.10128845,-0.049911994,-0.08213486,0.052771796,0.106535956,0.07602227,0.029882133,0.042280473,-0.103593424,0.022137906,0.06757599,0.019673003
0.03805684,0.033596125,-0.07112374,0.0632586,-0.07192114,-0.06146978,0.06973926,0.049116172,0.10306343,0.045231715,-0.019374166,-0.12026947,0.0093200235,0.056404,0.08687581
0.020812506,0.011201694,-0.040965952,0.022390233,-0.05232026,-0.032085918,0.043336768,0.002803561,0.06763881,0.040247336,-0.04176409,-0.056489695,0.0012574301,0.0014436424,0.07702047
0.019370466,0.03799961,-0.017440658,0.033942282,0.042215634,-0.036229182,-0.04050582,0.029440217,-0.06492332,0.03548769,-0.011401635,0.073288165,0.017561106,-0.03184358,0.052476123
0.033928093,0.06308106,-0.041177485,0.076247334,0.048906095,-0.070067346,-0.05139372,0.091865994,-0.08193767,0.050269086,0.038021304,0.10797091,0.0527099,-0.06913001,0.009329863
0.041733854,0.07067522,-0.062001728,0.10486733,0.021273723,-0.090648934,-0.023056831,0.14187983,-0.036677316,0.052734084,0.09344315,0.05051289,0.08093969,-0.037753347,-0.068116
0.041733854,0.061350215,-0.071241505,0.10486733,-0.020446718,-0.09083905,0.02305683,0.14187983,0.036677316,0.052734084,0.09344315,-0.054293834,0.078453586,0.037753347,-0.068116
0.033928093,0.040596575,-0.06345647,0.076247334,-0.048265513,-0.07051014,0.05139372,0.091865994,0.08193767,0.050269086,0.038021304,-0.11034872,0.047531173,0.06913001,0.009329863
0.019370466,0.017091034,-0.038158137,0.033942282,-0.04188371,-0.036612406,0.04050582,0.029440217,0.06492332,0.03548769,-0.011401635,-0.0740384,0.014066395,0.03184358,0.052476123
0.017268984,0.033852197,-0.020966846,0.040911566,0.029639937,-0.040367685,-0.03129596,0.05301192,-0.052818228,0.036699302,0.022375414,0.068860315,0.039740246,-0.043332107,0.0028412754
0.028644308,0.05322128,-0.04257693,0.07894142,0.026536176,-0.07404404,-0.029437354,0.118884236,-0.05029845,0.061319117,0.084030055,0.06998175,0.09443918,-0.05242948,-0.07973352
0.032614775,0.055198986,-0.055708136,0.0942874,0.00039743556,-0.08721807,-1.5741465e-10,0.1482964,9.761816e-12,0.06987451,0.11662122,-0.0028173868,0.118772596,-4.683823e-13,-0.13212967
0.028644308,0.042086493,-0.053609956,0.07894142,-0.02586028,-0.074282795,0.029437354,0.118884236,0.05029845,0.061319117,0.084030055,-0.07438087,0.09101478,0.05242948,-0.07973352
0.017268984,0.020655151,-0.034043275,0.040911566,-0.029270818,-0.04063613,0.03129596,0.05301192,0.052818228,0.036699302,0.022375414,-0.070667155,0.036430538,0.043332107,0.0028412754
0.0145796025,0.028561978,-0.021677902,0.042357113,0.017514596,-0.041659154,-0.019646404,0.06764037,-0.034983575,0.04059296,0.049451414,0.048862793,0.062535524,-0.03670978,-0.05277812
0.022385366,0.041569278,-0.03825256,0.070977114,0.009599773,-0.069105074,-0.010861955,0.12249565,-0.019634835,0.067593664,0.104873255,0.026611993,0.11953805,-0.023062939,-0.14188239
0.022385366,0.037869282,-0.041918736,0.070977114,-0.008969592,-0.06918969,0.010861954,0.12249565,0.019634835,0.067593664,0.104873255,-0.03224996,0.11814179,0.023062939,-0.14188239
0.0145796025,0.021414747,-0.028759807,0.042357113,-0.017134212,-0.041817043,0.019646404,0.06764037,0.034983575,0.04059296,0.049451414,-0.05177296,0.06014836,0.03670978,-0.05277812
0.011393878,0.02230939,-0.019475369,0.03808376,0.008018402,-0.038277455,-0.009290954,0.06918956,-0.01732609,0.04173655,0.061717574,0.024450785,0.07480584,-0.020880017,-0.09080488
0.015364344,0.028519744,-0.02878281,0.053429738,0.0002453035,-0.053832367,-1.0656934e-10,0.10038816,8.308191e-12,0.05986986,0.09430874,-0.0026475906,0.111614496,-6.3859334e-13,-0.14832939
0.011393878,0.019269716,-0.022487262,0.03808376,-0.007669231,-0.038348943,0.009290954,0.06918956,0.01732609,0.04173655,0.061717574,-0.027970204,0.07356237,0.020880017,-0.09080488
0.0078202635,0.015306292,-0.014653725,0.028668469,0.0022746865,-0.029530343,-0.0026067225,0.056471385,-0.005032503,0.03550553,0.05550039,0.0062364284,0.06791743,-0.0065714195,-0.09386278
0.0078202635,0.014512574,-0.015440188,0.028668469,-0.0020054698,-0.029549846,0.0026067223,0.056471385,0.005032503,0.03550553,0.05550039,-0.00944972,0.06754534,0.0065714195,-0.09386278
0.0039804187,0.0077888696,-0.007860714,0.015382465,7.347763e-05,-0.016124822,-3.3644428e-11,0.03169918,2.845689e-12,0.020633364,0.0326618,-0.00096189283,0.040550526,-2.5567048e-13,-0.059105203
